,Variable,Year,province,value,adm_level,region,unit
2602,Magnitude of Poor Families,2009,Region III,"  232,928 ",Region,Region III,families
2603,Magnitude of Poor Families,2012,Region III,"  240,079 ",Region,Region III,families
2604,Magnitude of Poor Families,2015,Region III,"  223,684 ",Region,Region III,families
2605,Poverty Incidence among Population (%),1991,Region III,21.1,Region,Region III,%
2606,Poverty Incidence among Population (%),2006,Region III,13.1,Region,Region III,%
2607,Poverty Incidence among Population (%),2009,Region III,13.7,Region,Region III,%
2608,Poverty Incidence among Population (%),2012,Region III,12.9,Region,Region III,%
2609,Poverty Incidence among Population (%),2015,Region III,11.2,Region,Region III,%
2610,Magnitude of Poor Population,1991,Region III,"  1,381,300 ",Region,Region III,population
2611,Magnitude of Poor Population,2006,Region III,"  1,217,921 ",Region,Region III,population
2612,Magnitude of Poor Population,2009,Region III,"  1,329,044 ",Region,Region III,population
2613,Magnitude of Poor Population,2012,Region III,"  1,340,361 ",Region,Region III,population
2614,Magnitude of Poor Population,2015,Region III,"  1,242,071 ",Region,Region III,population
2615,Subsistence Incidence among Population (%),1991,Region III,8.0,Region,Region III,%
2616,Subsistence Incidence among Population (%),2006,Region III,3.8,Region,Region III,%
2617,Subsistence Incidence among Population (%),2009,Region III,4.3,Region,Region III,%
2618,Subsistence Incidence among Population (%),2012,Region III,3.8,Region,Region III,%
2619,Subsistence Incidence among Population (%),2015,Region III,3.0,Region,Region III,%
2620,Magnitude of Subsistence Poor Population,1991,Region III,"  523,611 ",Region,Region III,population
2621,Magnitude of Subsistence Poor Population,2006,Region III,"  352,925 ",Region,Region III,population
2622,Magnitude of Subsistence Poor Population,2009,Region III,"  420,853 ",Region,Region III,population
2623,Magnitude of Subsistence Poor Population,2012,Region III,"  392,976 ",Region,Region III,population
2624,Magnitude of Subsistence Poor Population,2015,Region III,"  337,562 ",Region,Region III,population
2625,Annual Per Capita Poverty Threshold (in Pesos),1991,Region IV-A,"  6,409 ",Region,Region VI-A,in Pesos
2626,Annual Per Capita Poverty Threshold (in Pesos),2006,Region IV-A,"  13,241 ",Region,Region VI-A,in Pesos
2627,Annual Per Capita Poverty Threshold (in Pesos),2009,Region IV-A,"  17,033 ",Region,Region VI-A,in Pesos
2628,Annual Per Capita Poverty Threshold (in Pesos),2012,Region IV-A,"  19,137 ",Region,Region VI-A,in Pesos
2629,Annual Per Capita Poverty Threshold (in Pesos),2015,Region IV-A,"  22,121 ",Region,Region VI-A,in Pesos
2630,Poverty Incidence among Families (%),1991,Region IV-A,19.1,Region,Region VI-A,%
2631,Poverty Incidence among Families (%),2006,Region IV-A,7.8,Region,Region VI-A,%
2632,Poverty Incidence among Families (%),2009,Region IV-A,8.8,Region,Region VI-A,%
2633,Poverty Incidence among Families (%),2012,Region IV-A,8.3,Region,Region VI-A,%
2634,Poverty Incidence among Families (%),2015,Region IV-A,6.7,Region,Region VI-A,%
2635,Magnitude of Poor Families,1991,Region IV-A,"  234,129 ",Region,Region VI-A,families
2636,Magnitude of Poor Families,2006,Region IV-A,"  189,690 ",Region,Region VI-A,families
2637,Magnitude of Poor Families,2009,Region IV-A,"  241,158 ",Region,Region VI-A,families
2638,Magnitude of Poor Families,2012,Region IV-A,"  256,839 ",Region,Region VI-A,families
2639,Magnitude of Poor Families,2015,Region IV-A,"  216,461 ",Region,Region VI-A,families
2640,Poverty Incidence among Population (%),1991,Region IV-A,22.7,Region,Region VI-A,%
2641,Poverty Incidence among Population (%),2006,Region IV-A,10.3,Region,Region VI-A,%
2642,Poverty Incidence among Population (%),2009,Region IV-A,11.9,Region,Region VI-A,%
2643,Poverty Incidence among Population (%),2012,Region IV-A,10.9,Region,Region VI-A,%
2644,Poverty Incidence among Population (%),2015,Region IV-A,9.1,Region,Region VI-A,%
2645,Magnitude of Poor Population,1991,Region IV-A,"  1,458,036 ",Region,Region VI-A,population
2646,Magnitude of Poor Population,2006,Region IV-A,"  1,140,958 ",Region,Region VI-A,population
2647,Magnitude of Poor Population,2009,Region IV-A,"  1,419,975 ",Region,Region VI-A,population
2648,Magnitude of Poor Population,2012,Region IV-A,"  1,425,774 ",Region,Region VI-A,population
2649,Magnitude of Poor Population,2015,Region IV-A,"  1,287,966 ",Region,Region VI-A,population
2650,Subsistence Incidence among Population (%),1991,Region IV-A,7.2,Region,Region VI-A,%
2651,Subsistence Incidence among Population (%),2006,Region IV-A,3.3,Region,Region VI-A,%
2652,Subsistence Incidence among Population (%),2009,Region IV-A,2.9,Region,Region VI-A,%
2653,Subsistence Incidence among Population (%),2012,Region IV-A,3.2,Region,Region VI-A,%
2654,Subsistence Incidence among Population (%),2015,Region IV-A,2.3,Region,Region VI-A,%
2655,Magnitude of Subsistence Poor Population,1991,Region IV-A,"  459,980 ",Region,Region VI-A,population
2656,Magnitude of Subsistence Poor Population,2006,Region IV-A,"  362,560 ",Region,Region VI-A,population
2657,Magnitude of Subsistence Poor Population,2009,Region IV-A,"  343,604 ",Region,Region VI-A,population
2658,Magnitude of Subsistence Poor Population,2012,Region IV-A,"  417,528 ",Region,Region VI-A,population
2659,Magnitude of Subsistence Poor Population,2015,Region IV-A,"  330,699 ",Region,Region VI-A,population
2660,Annual Per Capita Poverty Threshold (in Pesos),1991,Region IV-B,"  5,753 ",Region,Region IV-B,in Pesos
2661,Annual Per Capita Poverty Threshold (in Pesos),2006,Region IV-B,"  12,645 ",Region,Region IV-B,in Pesos
2662,Annual Per Capita Poverty Threshold (in Pesos),2009,Region IV-B,"  15,613 ",Region,Region IV-B,in Pesos
2663,Annual Per Capita Poverty Threshold (in Pesos),2012,Region IV-B,"  17,292 ",Region,Region IV-B,in Pesos
2664,Annual Per Capita Poverty Threshold (in Pesos),2015,Region IV-B,"  20,224 ",Region,Region IV-B,in Pesos
2665,Poverty Incidence among Families (%),1991,Region IV-B,36.6,Region,Region IV-B,%
2666,Poverty Incidence among Families (%),2006,Region IV-B,32.4,Region,Region IV-B,%
2667,Poverty Incidence among Families (%),2009,Region IV-B,27.2,Region,Region IV-B,%
2668,Poverty Incidence among Families (%),2012,Region IV-B,23.6,Region,Region IV-B,%
2669,Poverty Incidence among Families (%),2015,Region IV-B,17.4,Region,Region IV-B,%
2670,Magnitude of Poor Families,1991,Region IV-B,"  132,082 ",Region,Region IV-B,families
2671,Magnitude of Poor Families,2006,Region IV-B,"  176,282 ",Region,Region IV-B,families
2672,Magnitude of Poor Families,2009,Region IV-B,"  160,226 ",Region,Region IV-B,families
2673,Magnitude of Poor Families,2012,Region IV-B,"  150,486 ",Region,Region IV-B,families
2674,Magnitude of Poor Families,2015,Region IV-B,"  121,283 ",Region,Region IV-B,families
2675,Poverty Incidence among Population (%),1991,Region IV-B,44.4,Region,Region IV-B,%
2676,Poverty Incidence among Population (%),2006,Region IV-B,40.6,Region,Region IV-B,%
2677,Poverty Incidence among Population (%),2009,Region IV-B,34.5,Region,Region IV-B,%
2678,Poverty Incidence among Population (%),2012,Region IV-B,31.0,Region,Region IV-B,%
2679,Poverty Incidence among Population (%),2015,Region IV-B,24.4,Region,Region IV-B,%
2680,Magnitude of Poor Population,1991,Region IV-B,"  820,158 ",Region,Region IV-B,population
2681,Magnitude of Poor Population,2006,Region IV-B,"  1,047,968 ",Region,Region IV-B,population
2682,Magnitude of Poor Population,2009,Region IV-B,"  921,622 ",Region,Region IV-B,population
2683,Magnitude of Poor Population,2012,Region IV-B,"  876,238 ",Region,Region IV-B,population
2684,Magnitude of Poor Population,2015,Region IV-B,"  754,222 ",Region,Region IV-B,population
2685,Subsistence Incidence among Population (%),1991,Region IV-B,24.1,Region,Region IV-B,%
2686,Subsistence Incidence among Population (%),2006,Region IV-B,18.6,Region,Region IV-B,%
2687,Subsistence Incidence among Population (%),2009,Region IV-B,14.0,Region,Region IV-B,%
2688,Subsistence Incidence among Population (%),2012,Region IV-B,12.4,Region,Region IV-B,%
2689,Subsistence Incidence among Population (%),2015,Region IV-B,8.9,Region,Region IV-B,%
2690,Magnitude of Subsistence Poor Population,1991,Region IV-B,"  445,752 ",Region,Region IV-B,population
2691,Magnitude of Subsistence Poor Population,2006,Region IV-B,"  479,297 ",Region,Region IV-B,population
2692,Magnitude of Subsistence Poor Population,2009,Region IV-B,"  372,600 ",Region,Region IV-B,population
2693,Magnitude of Subsistence Poor Population,2012,Region IV-B,"  349,338 ",Region,Region IV-B,population
2694,Magnitude of Subsistence Poor Population,2015,Region IV-B,"  274,684 ",Region,Region IV-B,population
2695,Annual Per Capita Poverty Threshold (in Pesos),1991,Region IX,"  5,330 ",Region,Region IX,in Pesos
2696,Annual Per Capita Poverty Threshold (in Pesos),2006,Region IX,"  12,743 ",Region,Region IX,in Pesos
2697,Annual Per Capita Poverty Threshold (in Pesos),2009,Region IX,"  16,260 ",Region,Region IX,in Pesos
2698,Annual Per Capita Poverty Threshold (in Pesos),2012,Region IX,"  18,054 ",Region,Region IX,in Pesos
2699,Annual Per Capita Poverty Threshold (in Pesos),2015,Region IX,"  20,925 ",Region,Region IX,in Pesos
2700,Poverty Incidence among Families (%),1991,Region IX,36.4,Region,Region IX,%
2701,Poverty Incidence among Families (%),2006,Region IX,40.0,Region,Region IX,%
2702,Poverty Incidence among Families (%),2009,Region IX,39.5,Region,Region IX,%
2703,Poverty Incidence among Families (%),2012,Region IX,33.7,Region,Region IX,%
2704,Poverty Incidence among Families (%),2015,Region IX,26.0,Region,Region IX,%
2705,Magnitude of Poor Families,1991,Region IX,"  156,354 ",Region,Region IX,families
2706,Magnitude of Poor Families,2006,Region IX,"  260,619 ",Region,Region IX,families
2707,Magnitude of Poor Families,2009,Region IX,"  280,271 ",Region,Region IX,families
2708,Magnitude of Poor Families,2012,Region IX,"  259,749 ",Region,Region IX,families
2709,Magnitude of Poor Families,2015,Region IX,"  214,011 ",Region,Region IX,families
2710,Poverty Incidence among Population (%),1991,Region IX,40.3,Region,Region IX,%
2711,Poverty Incidence among Population (%),2006,Region IX,45.0,Region,Region IX,%
2712,Poverty Incidence among Population (%),2009,Region IX,45.8,Region,Region IX,%
2713,Poverty Incidence among Population (%),2012,Region IX,40.1,Region,Region IX,%
2714,Poverty Incidence among Population (%),2015,Region IX,33.9,Region,Region IX,%
2715,Magnitude of Poor Population,1991,Region IX,"  913,815 ",Region,Region IX,population
2716,Magnitude of Poor Population,2006,Region IX,"  1,426,807 ",Region,Region IX,population
2717,Magnitude of Poor Population,2009,Region IX,"  1,510,806 ",Region,Region IX,population
2718,Magnitude of Poor Population,2012,Region IX,"  1,409,819 ",Region,Region IX,population
2719,Magnitude of Poor Population,2015,Region IX,"  1,274,657 ",Region,Region IX,population
2720,Subsistence Incidence among Population (%),1991,Region IX,21.8,Region,Region IX,%
2721,Subsistence Incidence among Population (%),2006,Region IX,26.2,Region,Region IX,%
2722,Subsistence Incidence among Population (%),2009,Region IX,26.4,Region,Region IX,%
2723,Subsistence Incidence among Population (%),2012,Region IX,19.1,Region,Region IX,%
2724,Subsistence Incidence among Population (%),2015,Region IX,13.3,Region,Region IX,%
2725,Magnitude of Subsistence Poor Population,1991,Region IX,"  493,741 ",Region,Region IX,population
2726,Magnitude of Subsistence Poor Population,2006,Region IX,"  831,494 ",Region,Region IX,population
2727,Magnitude of Subsistence Poor Population,2009,Region IX,"  872,323 ",Region,Region IX,population
2728,Magnitude of Subsistence Poor Population,2012,Region IX,"  670,255 ",Region,Region IX,population
2729,Magnitude of Subsistence Poor Population,2015,Region IX,"  498,897 ",Region,Region IX,population
2730,Annual Per Capita Poverty Threshold (in Pesos),1991,Region V,"  5,807 ",Region,Region V,in Pesos
2731,Annual Per Capita Poverty Threshold (in Pesos),2006,Region V,"  13,240 ",Region,Region V,in Pesos
2732,Annual Per Capita Poverty Threshold (in Pesos),2009,Region V,"  16,888 ",Region,Region V,in Pesos
2733,Annual Per Capita Poverty Threshold (in Pesos),2012,Region V,"  18,257 ",Region,Region V,in Pesos
2734,Annual Per Capita Poverty Threshold (in Pesos),2015,Region V,"  21,476 ",Region,Region V,in Pesos
2735,Poverty Incidence among Families (%),1991,Region V,48.0,Region,Region V,%
2736,Poverty Incidence among Families (%),2006,Region V,35.4,Region,Region V,%
2737,Poverty Incidence among Families (%),2009,Region V,35.3,Region,Region V,%
2738,Poverty Incidence among Families (%),2012,Region V,32.3,Region,Region V,%
2739,Poverty Incidence among Families (%),2015,Region V,27.5,Region,Region V,%
2740,Magnitude of Poor Families,1991,Region V,"  395,592 ",Region,Region V,families
2741,Magnitude of Poor Families,2006,Region V,"  361,802 ",Region,Region V,families
2742,Magnitude of Poor Families,2009,Region V,"  385,523 ",Region,Region V,families
2743,Magnitude of Poor Families,2012,Region V,"  375,974 ",Region,Region V,families
2744,Magnitude of Poor Families,2015,Region V,"  346,965 ",Region,Region V,families
2745,Poverty Incidence among Population (%),1991,Region V,54.5,Region,Region V,%
2746,Poverty Incidence among Population (%),2006,Region V,44.2,Region,Region V,%
2747,Poverty Incidence among Population (%),2009,Region V,44.2,Region,Region V,%
2748,Poverty Incidence among Population (%),2012,Region V,41.1,Region,Region V,%
2749,Poverty Incidence among Population (%),2015,Region V,36.0,Region,Region V,%
2750,Magnitude of Poor Population,1991,Region V,"  2,450,496 ",Region,Region V,population
2751,Magnitude of Poor Population,2006,Region V,"  2,280,000 ",Region,Region V,population
2752,Magnitude of Poor Population,2009,Region V,"  2,338,850 ",Region,Region V,population
2753,Magnitude of Poor Population,2012,Region V,"  2,276,848 ",Region,Region V,population
2754,Magnitude of Poor Population,2015,Region V,"  2,172,415 ",Region,Region V,population
2755,Subsistence Incidence among Population (%),1991,Region V,31.1,Region,Region V,%
2756,Subsistence Incidence among Population (%),2006,Region V,20.4,Region,Region V,%
2757,Subsistence Incidence among Population (%),2009,Region V,17.9,Region,Region V,%
2758,Subsistence Incidence among Population (%),2012,Region V,16.8,Region,Region V,%
2759,Subsistence Incidence among Population (%),2015,Region V,11.8,Region,Region V,%
2760,Magnitude of Subsistence Poor Population,1991,Region V,"  1,399,341 ",Region,Region V,population
2761,Magnitude of Subsistence Poor Population,2006,Region V,"  1,051,599 ",Region,Region V,population
2762,Magnitude of Subsistence Poor Population,2009,Region V,"  945,633 ",Region,Region V,population
2763,Magnitude of Subsistence Poor Population,2012,Region V,"  929,922 ",Region,Region V,population
2764,Magnitude of Subsistence Poor Population,2015,Region V,"  714,681 ",Region,Region V,population
2765,Annual Per Capita Poverty Threshold (in Pesos),1991,Region VI,"  5,580 ",Region,Region VI,in Pesos
2766,Annual Per Capita Poverty Threshold (in Pesos),2006,Region VI,"  12,684 ",Region,Region VI,in Pesos
2767,Annual Per Capita Poverty Threshold (in Pesos),2009,Region VI,"  15,971 ",Region,Region VI,in Pesos
2768,Annual Per Capita Poverty Threshold (in Pesos),2012,Region VI,"  18,029 ",Region,Region VI,in Pesos
2769,Annual Per Capita Poverty Threshold (in Pesos),2015,Region VI,"  21,070 ",Region,Region VI,in Pesos
2770,Poverty Incidence among Families (%),1991,Region VI,32.3,Region,Region VI,%
2771,Poverty Incidence among Families (%),2006,Region VI,22.7,Region,Region VI,%
2772,Poverty Incidence among Families (%),2009,Region VI,23.6,Region,Region VI,%
2773,Poverty Incidence among Families (%),2012,Region VI,22.8,Region,Region VI,%
2774,Poverty Incidence among Families (%),2015,Region VI,16.6,Region,Region VI,%
2775,Magnitude of Poor Families,1991,Region VI,"  345,102 ",Region,Region VI,families
2776,Magnitude of Poor Families,2006,Region VI,"  316,669 ",Region,Region VI,families
2777,Magnitude of Poor Families,2009,Region VI,"  353,431 ",Region,Region VI,families
2778,Magnitude of Poor Families,2012,Region VI,"  365,040 ",Region,Region VI,families
2779,Magnitude of Poor Families,2015,Region VI,"  281,826 ",Region,Region VI,families
2780,Poverty Incidence among Population (%),1991,Region VI,39.6,Region,Region VI,%
2781,Poverty Incidence among Population (%),2006,Region VI,29.1,Region,Region VI,%
2782,Poverty Incidence among Population (%),2009,Region VI,30.8,Region,Region VI,%
2783,Poverty Incidence among Population (%),2012,Region VI,29.1,Region,Region VI,%
2784,Poverty Incidence among Population (%),2015,Region VI,22.4,Region,Region VI,%
2785,Magnitude of Poor Population,1991,Region VI,"  2,256,410 ",Region,Region VI,population
2786,Magnitude of Poor Population,2006,Region VI,"  1,942,554 ",Region,Region VI,population
2787,Magnitude of Poor Population,2009,Region VI,"  2,110,806 ",Region,Region VI,population
2788,Magnitude of Poor Population,2012,Region VI,"  2,088,471 ",Region,Region VI,population
2789,Magnitude of Poor Population,2015,Region VI,"  1,728,397 ",Region,Region VI,population
2790,Subsistence Incidence among Population (%),1991,Region VI,19.4,Region,Region VI,%
2791,Subsistence Incidence among Population (%),2006,Region VI,11.5,Region,Region VI,%
2792,Subsistence Incidence among Population (%),2009,Region VI,11.1,Region,Region VI,%
2793,Subsistence Incidence among Population (%),2012,Region VI,11.1,Region,Region VI,%
2794,Subsistence Incidence among Population (%),2015,Region VI,7.3,Region,Region VI,%
2795,Magnitude of Subsistence Poor Population,1991,Region VI,"  1,105,586 ",Region,Region VI,population
2796,Magnitude of Subsistence Poor Population,2006,Region VI,"  765,455 ",Region,Region VI,population
2797,Magnitude of Subsistence Poor Population,2009,Region VI,"  761,360 ",Region,Region VI,population
2798,Magnitude of Subsistence Poor Population,2012,Region VI,"  795,985 ",Region,Region VI,population
2799,Magnitude of Subsistence Poor Population,2015,Region VI,"  559,183 ",Region,Region VI,population
2800,Annual Per Capita Poverty Threshold (in Pesos),1991,Region VII,"  5,670 ",Region,Region VII,in Pesos
2801,Annual Per Capita Poverty Threshold (in Pesos),2006,Region VII,"  13,963 ",Region,Region VII,in Pesos
2802,Annual Per Capita Poverty Threshold (in Pesos),2009,Region VII,"  16,662 ",Region,Region VII,in Pesos
2803,Annual Per Capita Poverty Threshold (in Pesos),2012,Region VII,"  18,767 ",Region,Region VII,in Pesos
2804,Annual Per Capita Poverty Threshold (in Pesos),2015,Region VII,"  21,914 ",Region,Region VII,in Pesos
2805,Poverty Incidence among Families (%),1991,Region VII,38.2,Region,Region VII,%
2806,Poverty Incidence among Families (%),2006,Region VII,30.7,Region,Region VII,%
2807,Poverty Incidence among Families (%),2009,Region VII,26.0,Region,Region VII,%
2808,Poverty Incidence among Families (%),2012,Region VII,25.7,Region,Region VII,%
2809,Poverty Incidence among Families (%),2015,Region VII,23.6,Region,Region VII,%
2810,Magnitude of Poor Families,1991,Region VII,"  345,870 ",Region,Region VII,families
2811,Magnitude of Poor Families,2006,Region VII,"  411,431 ",Region,Region VII,families
2812,Magnitude of Poor Families,2009,Region VII,"  378,221 ",Region,Region VII,families
2813,Magnitude of Poor Families,2012,Region VII,"  405,694 ",Region,Region VII,families
2814,Magnitude of Poor Families,2015,Region VII,"  394,336 ",Region,Region VII,families
2815,Poverty Incidence among Population (%),1991,Region VII,43.6,Region,Region VII,%
2816,Poverty Incidence among Population (%),2006,Region VII,35.9,Region,Region VII,%
2817,Poverty Incidence among Population (%),2009,Region VII,31.0,Region,Region VII,%
2818,Poverty Incidence among Population (%),2012,Region VII,30.2,Region,Region VII,%
2819,Poverty Incidence among Population (%),2015,Region VII,27.6,Region,Region VII,%
2820,Magnitude of Poor Population,1991,Region VII,"  1,965,272 ",Region,Region VII,population
2821,Magnitude of Poor Population,2006,Region VII,"  2,274,400 ",Region,Region VII,population
2822,Magnitude of Poor Population,2009,Region VII,"  2,042,027 ",Region,Region VII,population
2823,Magnitude of Poor Population,2012,Region VII,"  2,094,911 ",Region,Region VII,population
2824,Magnitude of Poor Population,2015,Region VII,"  2,057,479 ",Region,Region VII,population
2825,Subsistence Incidence among Population (%),1991,Region VII,25.5,Region,Region VII,%
2826,Subsistence Incidence among Population (%),2006,Region VII,18.8,Region,Region VII,%
2827,Subsistence Incidence among Population (%),2009,Region VII,14.6,Region,Region VII,%
2828,Subsistence Incidence among Population (%),2012,Region VII,13.6,Region,Region VII,%
2829,Subsistence Incidence among Population (%),2015,Region VII,11.9,Region,Region VII,%
2830,Magnitude of Subsistence Poor Population,1991,Region VII,"  1,150,331 ",Region,Region VII,population
2831,Magnitude of Subsistence Poor Population,2006,Region VII,"  1,191,152 ",Region,Region VII,population
2832,Magnitude of Subsistence Poor Population,2009,Region VII,"  960,201 ",Region,Region VII,population
2833,Magnitude of Subsistence Poor Population,2012,Region VII,"  943,523 ",Region,Region VII,population
2834,Magnitude of Subsistence Poor Population,2015,Region VII,"  884,177 ",Region,Region VII,population
2835,Annual Per Capita Poverty Threshold (in Pesos),1991,Region VIII,"  5,507 ",Region,Region VIII,in Pesos
2836,Annual Per Capita Poverty Threshold (in Pesos),2006,Region VIII,"  12,520 ",Region,Region VIII,in Pesos
2837,Annual Per Capita Poverty Threshold (in Pesos),2009,Region VIII,"  16,278 ",Region,Region VIII,in Pesos
2838,Annual Per Capita Poverty Threshold (in Pesos),2012,Region VIII,"  18,076 ",Region,Region VIII,in Pesos
2839,Annual Per Capita Poverty Threshold (in Pesos),2015,Region VIII,"  21,304 ",Region,Region VIII,in Pesos
2840,Poverty Incidence among Families (%),1991,Region VIII,42.3,Region,Region VIII,%
2841,Poverty Incidence among Families (%),2006,Region VIII,33.7,Region,Region VIII,%
2842,Poverty Incidence among Families (%),2009,Region VIII,34.5,Region,Region VIII,%
2843,Poverty Incidence among Families (%),2012,Region VIII,37.4,Region,Region VIII,%
2844,Poverty Incidence among Families (%),2015,Region VIII,30.7,Region,Region VIII,%
2845,Magnitude of Poor Families,1991,Region VIII,"  279,555 ",Region,Region VIII,families
2846,Magnitude of Poor Families,2006,Region VIII,"  271,319 ",Region,Region VIII,families
2847,Magnitude of Poor Families,2009,Region VIII,"  293,886 ",Region,Region VIII,families
2848,Magnitude of Poor Families,2012,Region VIII,"  337,221 ",Region,Region VIII,families
2849,Magnitude of Poor Families,2015,Region VIII,"  299,897 ",Region,Region VIII,families
2850,Poverty Incidence among Population (%),1991,Region VIII,50.0,Region,Region VIII,%
2851,Poverty Incidence among Population (%),2006,Region VIII,41.5,Region,Region VIII,%
2852,Poverty Incidence among Population (%),2009,Region VIII,42.6,Region,Region VIII,%
2853,Poverty Incidence among Population (%),2012,Region VIII,45.2,Region,Region VIII,%
2854,Poverty Incidence among Population (%),2015,Region VIII,38.7,Region,Region VIII,%
2855,Magnitude of Poor Population,1991,Region VIII,"  1,662,289 ",Region,Region VIII,population
2856,Magnitude of Poor Population,2006,Region VIII,"  1,627,468 ",Region,Region VIII,population
2857,Magnitude of Poor Population,2009,Region VIII,"  1,708,941 ",Region,Region VIII,population
2858,Magnitude of Poor Population,2012,Region VIII,"  1,882,934 ",Region,Region VIII,population
2859,Magnitude of Poor Population,2015,Region VIII,"  1,756,744 ",Region,Region VIII,population
2860,Subsistence Incidence among Population (%),1991,Region VIII,29.5,Region,Region VIII,%
2861,Subsistence Incidence among Population (%),2006,Region VIII,20.8,Region,Region VIII,%
2862,Subsistence Incidence among Population (%),2009,Region VIII,19.4,Region,Region VIII,%
2863,Subsistence Incidence among Population (%),2012,Region VIII,20.2,Region,Region VIII,%
2864,Subsistence Incidence among Population (%),2015,Region VIII,16.5,Region,Region VIII,%
2865,Magnitude of Subsistence Poor Population,1991,Region VIII,"  981,340 ",Region,Region VIII,population
2866,Magnitude of Subsistence Poor Population,2006,Region VIII,"  816,001 ",Region,Region VIII,population
2867,Magnitude of Subsistence Poor Population,2009,Region VIII,"  778,365 ",Region,Region VIII,population
2868,Magnitude of Subsistence Poor Population,2012,Region VIII,"  840,518 ",Region,Region VIII,population
2869,Magnitude of Subsistence Poor Population,2015,Region VIII,"  750,583 ",Region,Region VIII,population
2870,Annual Per Capita Poverty Threshold (in Pesos),1991,Region X,"  5,529 ",Region,Region X,in Pesos
2871,Annual Per Capita Poverty Threshold (in Pesos),2006,Region X,"  12,917 ",Region,Region X,in Pesos
2872,Annual Per Capita Poverty Threshold (in Pesos),2009,Region X,"  16,878 ",Region,Region X,in Pesos
2873,Annual Per Capita Poverty Threshold (in Pesos),2012,Region X,"  19,335 ",Region,Region X,in Pesos
2874,Annual Per Capita Poverty Threshold (in Pesos),2015,Region X,"  22,345 ",Region,Region X,in Pesos
2875,Poverty Incidence among Families (%),1991,Region X,42.6,Region,Region X,%
2876,Poverty Incidence among Families (%),2006,Region X,32.1,Region,Region X,%
2877,Poverty Incidence among Families (%),2009,Region X,33.3,Region,Region X,%
2878,Poverty Incidence among Families (%),2012,Region X,32.8,Region,Region X,%
2879,Poverty Incidence among Families (%),2015,Region X,30.3,Region,Region X,%
2880,Magnitude of Poor Families,1991,Region X,"  236,172 ",Region,Region X,families
2881,Magnitude of Poor Families,2006,Region X,"  263,982 ",Region,Region X,families
2882,Magnitude of Poor Families,2009,Region X,"  298,472 ",Region,Region X,families
2883,Magnitude of Poor Families,2012,Region X,"  320,113 ",Region,Region X,families
2884,Magnitude of Poor Families,2015,Region X,"  311,552 ",Region,Region X,families
2885,Poverty Incidence among Population (%),1991,Region X,46.6,Region,Region X,%
2886,Poverty Incidence among Population (%),2006,Region X,39.0,Region,Region X,%
2887,Poverty Incidence among Population (%),2009,Region X,40.1,Region,Region X,%
2888,Poverty Incidence among Population (%),2012,Region X,39.5,Region,Region X,%
2889,Poverty Incidence among Population (%),2015,Region X,36.6,Region,Region X,%
2890,Magnitude of Poor Population,1991,Region X,"  1,403,070 ",Region,Region X,population
2891,Magnitude of Poor Population,2006,Region X,"  1,550,490 ",Region,Region X,population
2892,Magnitude of Poor Population,2009,Region X,"  1,661,208 ",Region,Region X,population
2893,Magnitude of Poor Population,2012,Region X,"  1,759,570 ",Region,Region X,population
2894,Magnitude of Poor Population,2015,Region X,"  1,720,472 ",Region,Region X,population
2895,Subsistence Incidence among Population (%),1991,Region X,27.6,Region,Region X,%
2896,Subsistence Incidence among Population (%),2006,Region X,21.7,Region,Region X,%
2897,Subsistence Incidence among Population (%),2009,Region X,21.2,Region,Region X,%
2898,Subsistence Incidence among Population (%),2012,Region X,20.6,Region,Region X,%
2899,Subsistence Incidence among Population (%),2015,Region X,18.1,Region,Region X,%
2900,Magnitude of Subsistence Poor Population,1991,Region X,"  830,327 ",Region,Region X,population
2901,Magnitude of Subsistence Poor Population,2006,Region X,"  861,854 ",Region,Region X,population
2902,Magnitude of Subsistence Poor Population,2009,Region X,"  876,175 ",Region,Region X,population
2903,Magnitude of Subsistence Poor Population,2012,Region X,"  918,611 ",Region,Region X,population
2904,Magnitude of Subsistence Poor Population,2015,Region X,"  850,858 ",Region,Region X,population
2905,Annual Per Capita Poverty Threshold (in Pesos),1991,Region XI,"  5,653 ",Region,Region XI,in Pesos
2906,Annual Per Capita Poverty Threshold (in Pesos),2006,Region XI,"  13,389 ",Region,Region XI,in Pesos
2907,Annual Per Capita Poverty Threshold (in Pesos),2009,Region XI,"  17,120 ",Region,Region XI,in Pesos
2908,Annual Per Capita Poverty Threshold (in Pesos),2012,Region XI,"  19,967 ",Region,Region XI,in Pesos
2909,Annual Per Capita Poverty Threshold (in Pesos),2015,Region XI,"  22,754 ",Region,Region XI,in Pesos
2910,Poverty Incidence among Families (%),1991,Region XI,34.1,Region,Region XI,%
2911,Poverty Incidence among Families (%),2006,Region XI,25.4,Region,Region XI,%
2912,Poverty Incidence among Families (%),2009,Region XI,25.5,Region,Region XI,%
2913,Poverty Incidence among Families (%),2012,Region XI,25.0,Region,Region XI,%
2914,Poverty Incidence among Families (%),2015,Region XI,16.6,Region,Region XI,%
2915,Magnitude of Poor Families,1991,Region XI,"  187,065 ",Region,Region XI,families
2916,Magnitude of Poor Families,2006,Region XI,"  229,801 ",Region,Region XI,families
2917,Magnitude of Poor Families,2009,Region XI,"  252,152 ",Region,Region XI,families
2918,Magnitude of Poor Families,2012,Region XI,"  268,957 ",Region,Region XI,families
2919,Magnitude of Poor Families,2015,Region XI,"  192,449 ",Region,Region XI,families
